Date,AAPL,AMZN,GE,IBM,MSFT,NFLX,BA,KO,PEP,F
2010-04-28,7.988309383392334,6.96750020980835,108.18798828125,82.20868682861328,23.880613327026367,14.19857120513916,56.77840805053711,18.25641441345215,45.21086502075195,8.832356452941895
2010-04-29,8.203287124633789,7.08650016784668,111.27091979980469,82.4361572265625,23.950143814086914,14.738571166992188,57.89247512817383,18.38642692565918,45.52505874633789,9.052332878112793
2010-04-30,7.972737789154053,6.855000019073486,107.67416381835938,81.51361083984375,23.594755172729492,14.128570556640625,56.82546615600586,18.287220001220703,45.539039611816406,8.679038047790527
2010-05-03,8.133358001708984,6.874499797821045,109.95782470703125,81.89273834228516,23.84198760986328,14.569999694824219,58.36320877075195,18.393274307250977,45.86720275878906,8.865686416625977
2010-05-04,7.89914608001709,6.491499900817871,106.07563018798828,80.9575424194336,23.277997970581055,14.194286346435547,57.10789108276367,18.194833755493164,45.6856803894043,8.565720558166504
2010-05-05,7.817001819610596,6.546500205993652,103.33524322509766,80.54048919677734,23.06167221069336,14.032856941223145,56.026832580566406,18.359060287475586,45.52505874633789,8.225754737854004
2010-05-06,7.5195770263671875,6.435500144958496,98.82500457763672,78.7049789428711,22.389530181884766,13.852856636047363,53.63582992553711,17.893756866455078,45.17596435546875,7.8524651527404785
2010-05-07,7.202304840087891,6.249000072479248,96.3701400756836,77.5490493774414,21.794631958007812,13.012857437133789,52.6494255065918,18.020343780517578,45.08518600463867,7.6724853515625
2010-05-10,7.755927085876465,6.564499855041504,102.9926986694336,80.1975326538086,22.35861587524414,13.928570747375488,56.026832580566406,18.48906707763672,46.36992645263672,8.099102973937988
2010-05-11,7.833187580108643,6.5229997634887695,102.7642822265625,80.59130859375,22.31226921081543,14.260000228881836,56.35826110839844,18.341955184936523,46.467689514160156,8.205759048461914
2010-05-12,8.00327205657959,6.69350004196167,105.27635192871094,84.26872253417969,22.74491310119629,15.40428638458252,57.50246047973633,18.482229232788086,46.74000930786133,8.452399253845215
2010-05-13,7.889371871948242,6.573500156402588,103.0498046875,83.50654602050781,22.590394973754883,15.715714454650879,56.62656021118164,18.300893783569336,46.418819427490234,8.279085159301758
2010-05-14,7.750733852386475,6.426499843597412,100.70906066894531,83.32232666015625,22.350894927978516,14.365714073181152,55.095699310302734,18.249576568603516,46.13253402709961,8.072440147399902
2010-05-17,7.7629523277282715,6.445499897003174,100.25230407714844,82.84600067138672,22.35861587524414,15.192856788635254,54.985206604003906,18.273529052734375,46.60734939575195,7.965784549713135
2010-05-18,7.7061543464660645,6.314000129699707,98.36833190917969,82.5348129272461,22.195646286010742,14.572856903076172,53.43855667114258,18.167465209960938,46.45371627807617,7.699149131774902
2010-05-19,7.583398818969727,6.229499816894531,98.53956604003906,81.8425064086914,21.916261672973633,14.372857093811035,52.24699020385742,18.174306869506836,46.1115837097168,7.699149131774902
2010-05-20,7.260324478149414,5.985499858856201,92.8304443359375,78.62875366210938,21.039297103881836,13.569999694824219,49.71396255493164,17.633729934692383,44.58942794799805,7.1992034912109375
2010-05-21,7.399570465087891,6.136000156402588,93.7439193725586,79.6576919555664,20.829763412475586,14.210000038146973,50.94497299194336,17.650829315185547,44.39393997192383,7.5058369636535645
2010-05-24,7.535152435302734,6.105999946594238,91.4031753540039,79.04158782958984,20.387399673461914,14.517143249511719,49.83230972290039,17.606359481811523,44.21238708496094,7.339188098907471
2010-05-25,7.488124370574951,6.243000030517578,91.06060791015625,79.08604431152344,20.232194900512695,15.0,49.540340423583984,17.318967819213867,43.91215133666992,7.345853805541992
2010-05-26,7.45422887802124,6.1605000495910645,91.4031753540039,78.26670837402344,19.4095516204834,14.971428871154785,49.91911697387695,17.134206771850586,42.7530632019043,7.592493534088135
2010-05-27,7.736384868621826,6.335000038146973,95.11410522460938,80.27372741699219,20.1778621673584,15.55142879486084,51.39476013183594,17.527666091918945,43.919124603271484,7.992448329925537
2010-05-28,7.84417724609375,6.2729997634887695,93.34426879882812,79.5560531616211,20.022645950317383,15.878570556640625,50.645103454589844,17.585830688476562,43.91215133666992,7.8191328048706055
2010-06-01,7.96479606628418,6.1620001792907715,91.23188781738281,78.97172546386719,20.092498779296875,15.327142715454102,49.674503326416016,17.548194885253906,43.82137680053711,7.605826377868652
2010-06-02,8.06007194519043,6.315499782562256,93.34426879882812,80.92156219482422,20.53485679626465,15.825714111328125,50.7713508605957,17.931386947631836,44.651634216308594,7.8991265296936035
2010-06-03,8.034728050231934,6.438000202178955,93.91517639160156,81.27090454101562,20.84528350830078,15.978570938110352,50.7476692199707,18.04771614074707,44.588321685791016,7.972451210021973
2010-06-04,7.8160858154296875,6.138500213623047,89.69042205810547,79.5687484741211,20.0148868560791,15.682856559753418,48.254085540771484,17.54135513305664,43.23033142089844,7.6658196449279785
2010-06-07,7.662795066833496,6.100500106811523,87.97767639160156,78.83833312988281,19.626853942871094,15.59428596496582,47.43341827392578,17.38054847717285,43.43437194824219,7.392515659332275
2010-06-08,7.613628387451172,5.941999912261963,88.37733459472656,78.57795715332031,19.48715591430664,15.761428833007812,48.151519775390625,17.640575408935547,44.08170700073242,7.47917366027832
2010-06-09,7.4264421463012695,5.895500183105469,87.46385955810547,78.69227600097656,19.23881721496582,16.489999771118164,48.69599914550781,17.568723678588867,43.96914291381836,7.365850448608398
2010-06-10,7.649662494659424,6.1605000495910645,89.51915740966797,81.09305572509766,19.40179443359375,16.95142936706543,50.41625213623047,17.9450740814209,44.91901779174805,7.592493534088135
2010-06-11,7.741273403167725,6.151500225067139,88.83404541015625,81.58210754394531,19.913997650146484,17.24142837524414,51.59203338623047,17.820859909057617,44.722007751464844,7.599157810211182
2010-06-14,7.764787197113037,6.191500186920166,87.86351013183594,81.6138687133789,19.789823532104492,18.115713119506836,51.1501350402832,17.772552490234375,44.926055908203125,7.639157295227051
2010-06-15,7.929988384246826,6.3420000076293945,90.14714813232422,82.43316650390625,20.627981185913086,17.64285659790039,53.249168395996094,18.00373077392578,45.2004508972168,7.799135208129883
2010-06-16,8.160843849182129,6.34499979019165,90.48971557617188,82.7888412475586,20.426206588745117,17.809999465942383,52.894065856933594,18.079635620117188,44.968265533447266,7.752477645874023
2010-06-17,8.301918029785156,6.29449987411499,91.40895080566406,83.18898010253906,20.46500587463379,17.979999542236328,53.075557708740234,18.065834045410156,45.376373291015625,7.652487277984619
